seed,lambda,mu,rho,policy_name,preemptive,last_index,last_arrival,last_completion,totdelay,totservice,totwait,interarr,wait,delay,service,innode,inq,util,maxqlen
1000000,2.000000,2.000000,1.000000,PS,0,1000000,1999762.250000,2001516.000000,1317865728.000000,1999854.250000,1319865728.000000,1.999762,1319.865723,1317.865723,1.999854,659.432983,658.433777,0.999170,1537
1000000,2.000000,2.000000,1.000000,PS,1,1000000,1999762.250000,2001516.000000,1324220928.000000,1999854.250000,1326220800.000000,1.999762,1326.220825,1324.220947,1.999854,662.608154,661.608948,0.999170,1557
1,2.000000,2.200000,1.100000,FCFS,0,1000000,1996801.375000,2199342.000000,102493003776.000000,2199318.000000,102495199232.000000,1.996801,102495.203125,102493.000000,2.199318,46602.664062,46601.667969,0.999989,92196
1,2.000000,2.200000,1.100000,FCFS,1,1000000,1996801.375000,2199342.000000,102499246080.000000,2199318.000000,102501441536.000000,1.996801,102501.445312,102499.242188,2.199318,46605.503906,46604.503906,0.999989,92576
1,2.000000,2.200000,1.100000,LCFS,0,1000000,1996801.375000,2199342.000000,102330105856.000000,2199318.000000,102332301312.000000,1.996801,102332.304688,102330.109375,2.199318,46528.597656,46527.601562,0.999989,92196
1,2.000000,2.200000,1.100000,LCFS,1,1000000,1996801.375000,2199342.000000,102411034624.000000,2199318.000000,102413238272.000000,1.996801,102413.234375,102411.031250,2.199318,46565.398438,46564.398438,0.999989,92057
1,2.000000,2.200000,1.100000,SJF,0,1000000,1996801.375000,2199342.000000,75750260736.000000,2199318.000000,75752464384.000000,1.996801,75752.460938,75750.257812,2.199318,34443.238281,34442.238281,0.999989,92196
1,2.000000,2.200000,1.100000,SJF,1,1000000,1996801.375000,2199342.000000,25055086592.000000,2199318.000000,25057286144.000000,1.996801,25057.287109,25055.085938,2.199318,11393.083008,11392.083008,0.999989,22203
1,2.000000,2.200000,1.100000,SRTF,1,1000000,1996801.375000,2199342.000000,22215581696.000000,2199318.000000,22217779200.000000,1.996801,22217.779297,22215.582031,2.199318,10102.011719,10101.012695,0.999989,19774
1,2.000000,2.200000,1.100000,PS,0,1000000,1996801.375000,2199342.000000,102329352192.000000,2199318.000000,102331547648.000000,1.996801,102331.546875,102329.351562,2.199318,46528.257812,46527.257812,0.999989,92196
1,2.000000,2.200000,1.100000,PS,1,1000000,1996801.375000,2199342.000000,103086694400.000000,2199318.000000,103088906240.000000,1.996801,103088.906250,103086.695312,2.199318,46872.613281,46871.605469,0.999989,92471
10,2.000000,2.200000,1.100000,FCFS,0,1000000,2000275.625000,2196280.750000,98926370816.000000,2196166.250000,98928566272.000000,2.000276,98928.562500,98926.367188,2.196166,45043.679688,45042.679688,0.999948,84089
10,2.000000,2.200000,1.100000,FCFS,1,1000000,2000275.625000,2196280.750000,98931474432.000000,2196166.250000,98933678080.000000,2.000276,98933.679688,98931.476562,2.196166,45046.007812,45045.003906,0.999948,89400
10,2.000000,2.200000,1.100000,LCFS,0,1000000,2000275.625000,2196280.750000,98844786688.000000,2196166.250000,98846973952.000000,2.000276,98846.976562,98844.789062,2.196166,45006.531250,45005.535156,0.999948,84089
10,2.000000,2.200000,1.100000,LCFS,1,1000000,2000275.625000,2196280.750000,98792153088.000000,2196166.250000,98794348544.000000,2.000276,98794.351562,98792.156250,2.196166,44982.566406,44981.570312,0.999948,89133
10,2.000000,2.200000,1.100000,SJF,0,1000000,2000275.625000,2196280.750000,74041180160.000000,2196166.250000,74043375616.000000,2.000276,74043.375000,74041.179688,2.196166,33713.074219,33712.074219,0.999948,84089
10,2.000000,2.200000,1.100000,SJF,1,1000000,2000275.625000,2196280.750000,24209289216.000000,2196166.250000,24211484672.000000,2.000276,24211.484375,24209.289062,2.196166,11023.856445,11022.857422,0.999948,21753
10,2.000000,2.200000,1.100000,SRTF,1,1000000,2000275.625000,2196280.750000,21660487680.000000,2196166.250000,21662685184.000000,2.000276,21662.685547,21660.488281,2.196166,9863.349609,9862.349609,0.999948,19448
10,2.000000,2.200000,1.100000,PS,0,1000000,2000275.625000,2196280.750000,98841583616.000000,2196166.250000,98843770880.000000,2.000276,98843.773438,98841.585938,2.196166,45005.070312,45004.074219,0.999948,84089
10,2.000000,2.200000,1.100000,PS,1,1000000,2000275.625000,2196280.750000,98793504768.000000,2196166.250000,98795708416.000000,2.000276,98795.710938,98793.507812,2.196166,44983.187500,44982.183594,0.999948,89209
100,2.000000,2.200000,1.100000,FCFS,0,1000000,2001055.625000,2201941.000000,100927545344.000000,2201932.500000,100929740800.000000,2.001056,100929.742188,100927.546875,2.201932,45836.714844,45835.718750,0.999996,85398
100,2.000000,2.200000,1.100000,FCFS,1,1000000,2001055.625000,2201941.000000,100946599936.000000,2201932.500000,100948803584.000000,2.001056,100948.804688,100946.601562,2.201932,45845.371094,45844.371094,0.999996,91085
100,2.000000,2.200000,1.100000,LCFS,0,1000000,2001055.625000,2201941.000000,100970053632.000000,2201932.500000,100972249088.000000,2.001056,100972.250000,100970.054688,2.201932,45856.019531,45855.023438,0.999996,85398
100,2.000000,2.200000,1.100000,LCFS,1,1000000,2001055.625000,2201941.000000,100492402688.000000,2201932.500000,100494598144.000000,2.001056,100494.601562,100492.406250,2.201932,45639.097656,45638.097656,0.999996,90972
100,2.000000,2.200000,1.100000,SJF,0,1000000,2001055.625000,2201941.000000,75568627712.000000,2201932.500000,75570823168.000000,2.001056,75570.820312,75568.625000,2.201932,34320.093750,34319.097656,0.999996,85398
100,2.000000,2.200000,1.100000,SJF,1,1000000,2001055.625000,2201941.000000,24169146368.000000,2201932.500000,24171347968.000000,2.001056,24171.347656,24169.146484,2.201932,10977.291016,10976.291992,0.999996,22042
100,2.000000,2.200000,1.100000,SRTF,1,1000000,2001055.625000,2201941.000000,21963208704.000000,2201932.500000,21965410304.000000,2.001056,21965.410156,21963.208984,2.201932,9975.476562,9974.476562,0.999996,19921
100,2.000000,2.200000,1.100000,PS,0,1000000,2001055.625000,2201941.000000,100971331584.000000,2201932.500000,100973543424.000000,2.001056,100973.546875,100971.328125,2.201932,45856.605469,45855.601562,0.999996,85398
100,2.000000,2.200000,1.100000,PS,1,1000000,2001055.625000,2201941.000000,100458242048.000000,2201932.500000,100460453888.000000,2.001056,100460.453125,100458.242188,2.201932,45623.589844,45622.585938,0.999996,91040
1000,2.000000,2.200000,1.100000,FCFS,0,1000000,2001842.250000,2202825.250000,100258578432.000000,2202794.750000,100260773888.000000,2.001842,100260.773438,100258.578125,2.202795,45514.628906,45513.632812,0.999986,83664
1000,2.000000,2.200000,1.100000,FCFS,1,1000000,2001842.250000,2202825.250000,100267532288.000000,2202794.750000,100269727744.000000,2.001842,100269.726562,100267.531250,2.202795,45518.695312,45517.695312,0.999986,90987
1000,2.000000,2.200000,1.100000,LCFS,0,1000000,2001842.250000,2202825.250000,100202643456.000000,2202794.750000,100204847104.000000,2.001842,100204.843750,100202.640625,2.202795,45489.242188,45488.238281,0.999986,83664
1000,2.000000,2.200000,1.100000,LCFS,1,1000000,2001842.250000,2202825.250000,99716751360.000000,2202794.750000,99718946816.000000,2.001842,99718.945312,99716.750000,2.202795,45268.660156,45267.664062,0.999986,90885
1000,2.000000,2.200000,1.100000,SJF,0,1000000,2001842.250000,2202825.250000,74649067520.000000,2202794.750000,74651271168.000000,2.001842,74651.273438,74649.070312,2.202795,33888.875000,33887.875000,0.999986,83664
1000,2.000000,2.200000,1.100000,SJF,1,1000000,2001842.250000,2202825.250000,24345716736.000000,2202794.750000,24347920384.000000,2.001842,24347.919922,24345.716797,2.202795,11053.041992,11052.041992,0.999986,23510
1000,2.000000,2.200000,1.100000,SRTF,1,1000000,2001842.250000,2202825.250000,21945874432.000000,2202794.750000,21948076032.000000,2.001842,21948.076172,21945.875000,2.202795,9963.602539,9962.603516,0.999986,19914
1000,2.000000,2.200000,1.100000,PS,0,1000000,2001842.250000,2202825.250000,100196753408.000000,2202794.750000,100198957056.000000,2.001842,100198.960938,100196.750000,2.202795,45486.566406,45485.566406,0.999986,83664
1000,2.000000,2.200000,1.100000,PS,1,1000000,2001842.250000,2202825.250000,100120666112.000000,2202794.750000,100122869760.000000,2.001842,100122.867188,100120.664062,2.202795,45452.027344,45451.023438,0.999986,91142
10000,2.000000,2.200000,1.100000,FCFS,0,1000000,2003977.125000,2201398.500000,98338603008.000000,2201397.500000,98340798464.000000,2.003977,98340.796875,98338.601562,2.201397,44671.964844,44670.968750,1.000000,85928
10000,2.000000,2.200000,1.100000,FCFS,1,1000000,2003977.125000,2201398.500000,98331582464.000000,2201397.500000,98333786112.000000,2.003977,98333.789062,98331.585938,2.201397,44668.781250,44667.781250,1.000000,89604
10000,2.000000,2.200000,1.100000,LCFS,0,1000000,2003977.125000,2201398.500000,98276777984.000000,2201397.500000,98278973440.000000,2.003977,98278.976562,98276.781250,2.201397,44643.882812,44642.882812,1.000000,85928
10000,2.000000,2.200000,1.100000,LCFS,1,1000000,2003977.125000,2201398.500000,98342649856.000000,2201397.500000,98344845312.000000,2.003977,98344.843750,98342.648438,2.201397,44673.804688,44672.808594,1.000000,89668
10000,2.000000,2.200000,1.100000,SJF,0,1000000,2003977.125000,2201398.500000,73724051456.000000,2201397.500000,73726263296.000000,2.003977,73726.265625,73724.054688,2.201397,33490.648438,33489.644531,1.000000,85928
10000,2.000000,2.200000,1.100000,SJF,1,1000000,2003977.125000,2201398.500000,23905503232.000000,2201397.500000,23907704832.000000,2.003977,23907.705078,23905.503906,2.201397,10860.235352,10859.234375,1.000000,23123
10000,2.000000,2.200000,1.100000,SRTF,1,1000000,2003977.125000,2201398.500000,21570553856.000000,2201397.500000,21572757504.000000,2.003977,21572.757812,21570.554688,2.201397,9799.569336,9798.568359,1.000000,19540
10000,2.000000,2.200000,1.100000,PS,0,1000000,2003977.125000,2201398.500000,98275483648.000000,2201397.500000,98277695488.000000,2.003977,98277.695312,98275.484375,2.201397,44643.300781,44642.296875,1.000000,85928
10000,2.000000,2.200000,1.100000,PS,1,1000000,2003977.125000,2201398.500000,97925021696.000000,2201397.500000,97927217152.000000,2.003977,97927.218750,97925.023438,2.201397,44484.093750,44483.097656,1.000000,89529
100000,2.000000,2.200000,1.100000,FCFS,0,1000000,2000592.250000,2201303.000000,100476403712.000000,2201302.500000,100478607360.000000,2.000592,100478.609375,100476.406250,2.201303,45645.058594,45644.058594,1.000000,84401
100000,2.000000,2.200000,1.100000,FCFS,1,1000000,2000592.250000,2201303.000000,100471300096.000000,2201302.500000,100473503744.000000,2.000592,100473.500000,100471.296875,2.201303,45642.742188,45641.742188,1.000000,90847
100000,2.000000,2.200000,1.100000,LCFS,0,1000000,2000592.250000,2201303.000000,100631257088.000000,2201302.500000,100633468928.000000,2.000592,100633.468750,100631.257812,2.201303,45715.410156,45714.406250,1.000000,84401
100000,2.000000,2.200000,1.100000,LCFS,1,1000000,2000592.250000,2201303.000000,100466065408.000000,2201302.500000,100468269056.000000,2.000592,100468.265625,100466.062500,2.201303,45640.363281,45639.363281,1.000000,91161
100000,2.000000,2.200000,1.100000,SJF,0,1000000,2000592.250000,2201303.000000,74839113728.000000,2201302.500000,74841317376.000000,2.000592,74841.320312,74839.117188,2.201303,33998.644531,33997.644531,1.000000,84401
100000,2.000000,2.200000,1.100000,SJF,1,1000000,2000592.250000,2201303.000000,24281788416.000000,2201302.500000,24283990016.000000,2.000592,24283.990234,24281.789062,2.201303,11031.643555,11030.643555,1.000000,22426
100000,2.000000,2.200000,1.100000,SRTF,1,1000000,2000592.250000,2201303.000000,21825007616.000000,2201302.500000,21827211264.000000,2.000592,21827.210938,21825.007812,2.201303,9915.586914,9914.585938,1.000000,19675
100000,2.000000,2.200000,1.100000,PS,0,1000000,2000592.250000,2201303.000000,100627767296.000000,2201302.500000,100629979136.000000,2.000592,100629.976562,100627.765625,2.201303,45713.824219,45712.820312,1.000000,84401
100000,2.000000,2.200000,1.100000,PS,1,1000000,2000592.250000,2201303.000000,100328701952.000000,2201302.500000,100330905600.000000,2.000592,100330.906250,100328.703125,2.201303,45577.960938,45576.960938,1.000000,91004
1000000,2.000000,2.200000,1.100000,FCFS,0,1000000,1999762.250000,2199896.000000,100099891200.000000,2199889.750000,100102086656.000000,1.999762,100102.085938,100099.890625,2.199890,45503.097656,45502.101562,0.999997,89967
1000000,2.000000,2.200000,1.100000,FCFS,1,1000000,1999762.250000,2199896.000000,100088520704.000000,2199889.750000,100090716160.000000,1.999762,100090.718750,100088.523438,2.199890,45497.929688,45496.933594,0.999997,90506
1000000,2.000000,2.200000,1.100000,LCFS,0,1000000,1999762.250000,2199896.000000,100021469184.000000,2199889.750000,100023664640.000000,1.999762,100023.664062,100021.468750,2.199890,45467.453125,45466.453125,0.999997,89967
1000000,2.000000,2.200000,1.100000,LCFS,1,1000000,1999762.250000,2199896.000000,100394065920.000000,2199889.750000,100396261376.000000,1.999762,100396.257812,100394.062500,2.199890,45636.820312,45635.824219,0.999997,91319
1000000,2.000000,2.200000,1.100000,SJF,0,1000000,1999762.250000,2199896.000000,74150903808.000000,2199889.750000,74153107456.000000,1.999762,74153.109375,74150.906250,2.199890,33707.550781,33706.550781,0.999997,89967
1000000,2.000000,2.200000,1.100000,SJF,1,1000000,1999762.250000,2199896.000000,24321695744.000000,2199889.750000,24323895296.000000,1.999762,24323.894531,24321.695312,2.199890,11056.838867,11055.838867,0.999997,22467
1000000,2.000000,2.200000,1.100000,SRTF,1,1000000,1999762.250000,2199896.000000,21957769216.000000,2199889.750000,21959968768.000000,1.999762,21959.968750,21957.769531,2.199890,9982.275391,9981.276367,0.999997,19785
1000000,2.000000,2.200000,1.100000,PS,0,1000000,1999762.250000,2199896.000000,100019765248.000000,2199889.750000,100021960704.000000,1.999762,100021.960938,100019.765625,2.199890,45466.675781,45465.679688,0.999997,89967
1000000,2.000000,2.200000,1.100000,PS,1,1000000,1999762.250000,2199896.000000,99560906752.000000,2199889.750000,99563110400.000000,1.999762,99563.109375,99560.906250,2.199890,45258.097656,45257.097656,0.999997,90428
1,2.000000,2.400000,1.200000,FCFS,0,1000000,1996801.375000,2399321.500000,202604216320.000000,2399301.500000,202606608384.000000,1.996801,202606.609375,202604.218750,2.399302,84443.296875,84442.296875,0.999992,147668
1,2.000000,2.400000,1.200000,FCFS,1,1000000,1996801.375000,2399321.500000,202619813888.000000,2399301.500000,202622205952.000000,1.996801,202622.203125,202619.812500,2.399302,84449.796875,84448.796875,0.999992,168748
1,2.000000,2.400000,1.200000,LCFS,0,1000000,1996801.375000,2399321.500000,202826465280.000000,2399301.500000,202828857344.000000,1.996801,202828.859375,202826.468750,2.399302,84535.921875,84534.929688,0.999992,147668
1,2.000000,2.400000,1.200000,LCFS,1,1000000,1996801.375000,2399321.500000,202811277312.000000,2399301.500000,202813669376.000000,1.996801,202813.671875,202811.281250,2.399302,84529.593750,84528.593750,0.999992,168160
1,2.000000,2.400000,1.200000,SJF,0,1000000,1996801.375000,2399321.500000,150912761856.000000,2399301.500000,150915170304.000000,1.996801,150915.171875,150912.765625,2.399302,62899.101562,62898.097656,0.999992,147668
1,2.000000,2.400000,1.200000,SJF,1,1000000,1996801.375000,2399321.500000,57203863552.000000,2399301.500000,57206263808.000000,1.996801,57206.265625,57203.863281,2.399302,23842.683594,23841.683594,0.999992,49911
1,2.000000,2.400000,1.200000,SRTF,1,1000000,1996801.375000,2399321.500000,52074008576.000000,2399301.500000,52076408832.000000,1.996801,52076.410156,52074.007812,2.399302,21704.640625,21703.638672,0.999992,44344
1,2.000000,2.400000,1.200000,PS,0,1000000,1996801.375000,2399321.500000,202833281024.000000,2399301.500000,202835689472.000000,1.996801,202835.687500,202833.281250,2.399302,84538.773438,84537.765625,0.999992,147668
1,2.000000,2.400000,1.200000,PS,1,1000000,1996801.375000,2399321.500000,203162763264.000000,2399301.500000,203165155328.000000,1.996801,203165.156250,203162.765625,2.399302,84676.085938,84675.085938,0.999992,168292
10,2.000000,2.400000,1.200000,FCFS,0,1000000,2000275.625000,2395959.500000,198771687424.000000,2395862.500000,198774095872.000000,2.000276,198774.093750,198771.687500,2.395863,82962.210938,82961.203125,0.999960,146784
10,2.000000,2.400000,1.200000,FCFS,1,1000000,2000275.625000,2395959.500000,198770868224.000000,2395862.500000,198773260288.000000,2.000276,198773.265625,198770.875000,2.395863,82961.859375,82960.859375,0.999960,165337
10,2.000000,2.400000,1.200000,LCFS,0,1000000,2000275.625000,2395959.500000,199082852352.000000,2395862.500000,199085260800.000000,2.000276,199085.265625,199082.859375,2.395863,83092.078125,83091.078125,0.999960,146784
10,2.000000,2.400000,1.200000,LCFS,1,1000000,2000275.625000,2395959.500000,198148669440.000000,2395862.500000,198151061504.000000,2.000276,198151.062500,198148.671875,2.395863,82702.171875,82701.179688,0.999960,164500
10,2.000000,2.400000,1.200000,SJF,0,1000000,2000275.625000,2395959.500000,148416921600.000000,2395862.500000,148419330048.000000,2.000276,148419.328125,148416.921875,2.395863,61945.675781,61944.671875,0.999960,146784
10,2.000000,2.400000,1.200000,SJF,1,1000000,2000275.625000,2395959.500000,57486651392.000000,2395862.500000,57489047552.000000,2.000276,57489.046875,57486.652344,2.395863,23994.164062,23993.164062,0.999960,50997
10,2.000000,2.400000,1.200000,SRTF,1,1000000,2000275.625000,2395959.500000,50159398912.000000,2395862.500000,50161795072.000000,2.000276,50161.796875,50159.398438,2.395863,20935.994141,20934.994141,0.999960,42859
10,2.000000,2.400000,1.200000,PS,0,1000000,2000275.625000,2395959.500000,199083507712.000000,2395862.500000,199085916160.000000,2.000276,199085.921875,199083.500000,2.395863,83092.351562,83091.351562,0.999960,146784
10,2.000000,2.400000,1.200000,PS,1,1000000,2000275.625000,2395959.500000,198046154752.000000,2395862.500000,198048563200.000000,2.000276,198048.562500,198046.156250,2.395863,82659.398438,82658.390625,0.999960,164588
100,2.000000,2.400000,1.200000,FCFS,0,1000000,2001055.625000,2402158.500000,201051717632.000000,2402154.000000,201054109696.000000,2.001056,201054.109375,201051.718750,2.402154,83697.273438,83696.273438,0.999998,144010
100,2.000000,2.400000,1.200000,FCFS,1,1000000,2001055.625000,2402158.500000,201064775680.000000,2402154.000000,201067184128.000000,2.001056,201067.187500,201064.781250,2.402154,83702.710938,83701.710938,0.999998,166732
100,2.000000,2.400000,1.200000,LCFS,0,1000000,2001055.625000,2402158.500000,201038462976.000000,2402154.000000,201040855040.000000,2.001056,201040.859375,201038.468750,2.402154,83691.750000,83690.757812,0.999998,144010
100,2.000000,2.400000,1.200000,LCFS,1,1000000,2001055.625000,2402158.500000,200967716864.000000,2402154.000000,200970125312.000000,2.001056,200970.125000,200967.718750,2.402154,83662.304688,83661.304688,0.999998,166935
100,2.000000,2.400000,1.200000,SJF,0,1000000,2001055.625000,2402158.500000,148863713280.000000,2402154.000000,148866121728.000000,2.001056,148866.125000,148863.718750,2.402154,61971.816406,61970.812500,0.999998,144010
100,2.000000,2.400000,1.200000,SJF,1,1000000,2001055.625000,2402158.500000,57233117184.000000,2402154.000000,57235517440.000000,2.001056,57235.515625,57233.117188,2.402154,23826.703125,23825.703125,0.999998,50912
100,2.000000,2.400000,1.200000,SRTF,1,1000000,2001055.625000,2402158.500000,51086749696.000000,2402154.000000,51089145856.000000,2.001056,51089.144531,51086.750000,2.402154,21268.015625,21267.019531,0.999998,43217
100,2.000000,2.400000,1.200000,PS,0,1000000,2001055.625000,2402158.500000,201031155712.000000,2402154.000000,201033580544.000000,2.001056,201033.578125,201031.156250,2.402154,83688.726562,83687.718750,0.999998,144010
100,2.000000,2.400000,1.200000,PS,1,1000000,2001055.625000,2402158.500000,200977301504.000000,2402154.000000,200979709952.000000,2.001056,200979.703125,200977.296875,2.402154,83666.296875,83665.296875,0.999998,167027
1000,2.000000,2.400000,1.200000,FCFS,0,1000000,2001842.250000,2403107.500000,200391065600.000000,2403094.750000,200393474048.000000,2.001842,200393.468750,200391.062500,2.403095,83389.312500,83388.304688,0.999995,157645
1000,2.000000,2.400000,1.200000,FCFS,1,1000000,2001842.250000,2403107.500000,200433401856.000000,2403094.750000,200435826688.000000,2.001842,200435.828125,200433.406250,2.403095,83406.929688,83405.921875,0.999995,166182
1000,2.000000,2.400000,1.200000,LCFS,0,1000000,2001842.250000,2403107.500000,200661434368.000000,2403094.750000,200663842816.000000,2.001842,200663.843750,200661.437500,2.403095,83501.820312,83500.812500,0.999995,157645
1000,2.000000,2.400000,1.200000,LCFS,1,1000000,2001842.250000,2403107.500000,199709556736.000000,2403094.750000,199711948800.000000,2.001842,199711.953125,199709.562500,2.403095,83105.710938,83104.710938,0.999995,166459
1000,2.000000,2.400000,1.200000,SJF,0,1000000,2001842.250000,2403107.500000,149870739456.000000,2403094.750000,149873131520.000000,2.001842,149873.125000,149870.734375,2.403095,62366.386719,62365.390625,0.999995,157645
1000,2.000000,2.400000,1.200000,SJF,1,1000000,2001842.250000,2403107.500000,57288843264.000000,2403094.750000,57291247616.000000,2.001842,57291.246094,57288.843750,2.403095,23840.484375,23839.484375,0.999995,51790
1000,2.000000,2.400000,1.200000,SRTF,1,1000000,2001842.250000,2403107.500000,50876637184.000000,2403094.750000,50879041536.000000,2.001842,50879.042969,50876.636719,2.403095,21172.187500,21171.187500,0.999995,43000
1000,2.000000,2.400000,1.200000,PS,0,1000000,2001842.250000,2403107.500000,200669626368.000000,2403094.750000,200672034816.000000,2.001842,200672.031250,200669.625000,2.403095,83505.226562,83504.226562,0.999995,157645
1000,2.000000,2.400000,1.200000,PS,1,1000000,2001842.250000,2403107.500000,199707820032.000000,2403094.750000,199710228480.000000,2.001842,199710.234375,199707.812500,2.403095,83104.992188,83103.992188,0.999995,166574
10000,2.000000,2.400000,1.200000,FCFS,0,1000000,2003977.125000,2401571.000000,198476120064.000000,2401570.000000,198478528512.000000,2.003977,198478.531250,198476.125000,2.401570,82645.289062,82644.289062,1.000000,145653
10000,2.000000,2.400000,1.200000,FCFS,1,1000000,2003977.125000,2401571.000000,198464798720.000000,2401570.000000,198467207168.000000,2.003977,198467.203125,198464.796875,2.401570,82640.578125,82639.570312,1.000000,165232
10000,2.000000,2.400000,1.200000,LCFS,0,1000000,2003977.125000,2401571.000000,198253363200.000000,2401570.000000,198255755264.000000,2.003977,198255.750000,198253.359375,2.401570,82552.523438,82551.531250,1.000000,145653
10000,2.000000,2.400000,1.200000,LCFS,1,1000000,2003977.125000,2401571.000000,197500305408.000000,2401570.000000,197502713856.000000,2.003977,197502.718750,197500.312500,2.401570,82238.968750,82237.960938,1.000000,164871
10000,2.000000,2.400000,1.200000,SJF,0,1000000,2003977.125000,2401571.000000,147914489856.000000,2401570.000000,147916898304.000000,2.003977,147916.890625,147914.484375,2.401570,61591.722656,61590.722656,1.000000,145653
10000,2.000000,2.400000,1.200000,SJF,1,1000000,2003977.125000,2401571.000000,56456212480.000000,2401570.000000,56458616832.000000,2.003977,56458.617188,56456.210938,2.401570,23509.035156,23508.033203,1.000000,49996
10000,2.000000,2.400000,1.200000,SRTF,1,1000000,2003977.125000,2401571.000000,50021924864.000000,2401570.000000,50024325120.000000,2.003977,50024.324219,50021.925781,2.401570,20829.833984,20828.833984,1.000000,42519
10000,2.000000,2.400000,1.200000,PS,0,1000000,2003977.125000,2401571.000000,198262505472.000000,2401570.000000,198264897536.000000,2.003977,198264.890625,198262.500000,2.401570,82556.335938,82555.335938,1.000000,145653
10000,2.000000,2.400000,1.200000,PS,1,1000000,2003977.125000,2401571.000000,198104956928.000000,2401570.000000,198107365376.000000,2.003977,198107.359375,198104.953125,2.401570,82490.742188,82489.734375,1.000000,165329
100000,2.000000,2.400000,1.200000,FCFS,0,1000000,2000592.250000,2401466.250000,200570404864.000000,2401465.750000,200572813312.000000,2.000592,200572.812500,200570.406250,2.401466,83520.976562,83519.976562,1.000000,143322
100000,2.000000,2.400000,1.200000,FCFS,1,1000000,2000592.250000,2401466.250000,200559099904.000000,2401465.750000,200561508352.000000,2.000592,200561.515625,200559.093750,2.401466,83516.273438,83515.265625,1.000000,166630
100000,2.000000,2.400000,1.200000,LCFS,0,1000000,2000592.250000,2401466.250000,200635056128.000000,2401465.750000,200637448192.000000,2.000592,200637.453125,200635.062500,2.401466,83547.890625,83546.898438,1.000000,143322
100000,2.000000,2.400000,1.200000,LCFS,1,1000000,2000592.250000,2401466.250000,200597241856.000000,2401465.750000,200599633920.000000,2.000592,200599.640625,200597.234375,2.401466,83532.148438,83531.148438,1.000000,167290
100000,2.000000,2.400000,1.200000,SJF,0,1000000,2000592.250000,2401466.250000,148307755008.000000,2401465.750000,148310147072.000000,2.000592,148310.140625,148307.750000,2.401466,61758.164062,61757.167969,1.000000,143322
100000,2.000000,2.400000,1.200000,SJF,1,1000000,2000592.250000,2401466.250000,57774546944.000000,2401465.750000,57776947200.000000,2.000592,57776.945312,57774.546875,2.401466,24059.029297,24058.029297,1.000000,50287
100000,2.000000,2.400000,1.200000,SRTF,1,1000000,2000592.250000,2401466.250000,51304439808.000000,2401465.750000,51306840064.000000,2.000592,51306.839844,51304.441406,2.401466,21364.796875,21363.798828,1.000000,43923
100000,2.000000,2.400000,1.200000,PS,0,1000000,2000592.250000,2401466.250000,200631615488.000000,2401465.750000,200634007552.000000,2.000592,200634.000000,200631.609375,2.401466,83546.460938,83545.468750,1.000000,143322
100000,2.000000,2.400000,1.200000,PS,1,1000000,2000592.250000,2401466.250000,200465481728.000000,2401465.750000,200467890176.000000,2.000592,200467.890625,200465.484375,2.401466,83477.289062,83476.289062,1.000000,166692
1000000,2.000000,2.400000,1.200000,FCFS,0,1000000,1999762.250000,2399926.000000,200067563520.000000,2399924.750000,200069955584.000000,1.999762,200069.953125,200067.562500,2.399925,83365.054688,83364.054688,0.999999,152474
1000000,2.000000,2.400000,1.200000,FCFS,1,1000000,1999762.250000,2399926.000000,200037793792.000000,2399924.750000,200040202240.000000,1.999762,200040.203125,200037.796875,2.399925,83352.656250,83351.648438,0.999999,166344
1000000,2.000000,2.400000,1.200000,LCFS,0,1000000,1999762.250000,2399926.000000,199971274752.000000,2399924.750000,199973683200.000000,1.999762,199973.687500,199971.281250,2.399925,83324.937500,83323.937500,0.999999,152474
1000000,2.000000,2.400000,1.200000,LCFS,1,1000000,1999762.250000,2399926.000000,199768375296.000000,2399924.750000,199770767360.000000,1.999762,199770.765625,199768.375000,2.399925,83240.382812,83239.390625,0.999999,166235
1000000,2.000000,2.400000,1.200000,SJF,0,1000000,1999762.250000,2399926.000000,150075031552.000000,2399924.750000,150077423616.000000,1.999762,150077.421875,150075.031250,2.399925,62534.187500,62533.191406,0.999999,152474
1000000,2.000000,2.400000,1.200000,SJF,1,1000000,1999762.250000,2399926.000000,57019449344.000000,2399924.750000,57021849600.000000,1.999762,57021.847656,57019.449219,2.399925,23759.835938,23758.835938,0.999999,49948
1000000,2.000000,2.400000,1.200000,SRTF,1,1000000,1999762.250000,2399926.000000,51136466944.000000,2399924.750000,51138867200.000000,1.999762,51138.867188,51136.468750,2.399925,21308.517578,21307.517578,0.999999,43277
1000000,2.000000,2.400000,1.200000,PS,0,1000000,1999762.250000,2399926.000000,199964852224.000000,2399924.750000,199967244288.000000,1.999762,199967.250000,199964.859375,2.399925,83322.257812,83321.257812,0.999999,152474
1000000,2.000000,2.400000,1.200000,PS,1,1000000,1999762.250000,2399926.000000,199330480128.000000,2399924.750000,199332872192.000000,1.999762,199332.875000,199330.484375,2.399925,83057.921875,83056.929688,0.999999,165982
1,2.000000,2.600000,1.300000,FCFS,0,1000000,1996801.375000,2599302.250000,302716518400.000000,2599285.250000,302719107072.000000,1.996801,302719.093750,302716.531250,2.599285,116461.679688,116460.687500,0.999993,201899
1,2.000000,2.600000,1.300000,FCFS,1,1000000,1996801.375000,2599302.250000,302761213952.000000,2599285.250000,302763802624.000000,1.996801,302763.812500,302761.218750,2.599285,116478.875000,116477.882812,0.999993,232682
